Date,CDX.NA.HY,CDX.NA.IG,SPOT,VALUE,Vol,EQU
06/04/2018,106.71,64.175,2.7939,2.6759625,12.74,2746.87
06/01/2018,106.524,65.44,2.7483,2.633075,13.46,2734.62
05/31/2018,106.218,67.177,2.6962,2.5891,15.43,2705.27
05/30/2018,106.315,65.487,2.6811,2.5778125,14.94,2724.01
05/29/2018,105.885,67.802,2.5841,2.4923125,17.02,2689.86
05/25/2018,106.637,63.547,2.7652,2.6466125,13.22,2721.33
05/24/2018,106.884,62.497,2.8141,2.6839375,12.53,2727.76
05/23/2018,106.952,62.2,2.8249,2.7026875,12.58,2733.29
05/22/2018,106.931,61.882,2.8968,2.7523875,13.22,2724.44
05/21/2018,106.857,62.107,2.895,2.75085,13.08,2733.01
05/18/2018,106.745,62.23,2.8881,2.73765,13.42,2712.97
05/17/2018,106.822,61.277,2.9359,2.7696375,13.43,2720.13
05/16/2018,106.847,61.22,2.9392,2.7768375,13.42,2722.46
05/15/2018,106.772,61.582,2.9186,2.761175,14.63,2711.45
05/14/2018,107.123,59.872,2.8621,2.7180875,12.93,2730.13
05/11/2018,107.199,59.635,2.8382,2.697875,12.65,2727.72
05/10/2018,107.246,59.76,2.8296,2.6922,13.23,2723.07
05/09/2018,106.912,61.56,2.8398,2.707825,13.42,2697.79
05/08/2018,106.717,62.752,2.8143,2.684375,14.71,2671.92
05/07/2018,106.8,62.38,2.7871,2.6667625,14.75,2672.63
05/04/2018,106.789,61.97,2.7837,2.6667,14.77,2663.42
05/03/2018,106.65,62.73,2.7803,2.6523,15.9,2629.73
05/02/2018,106.793,61.817,2.7955,2.6674875,15.97,2635.67
05/01/2018,106.942,61.135,2.8124,2.676775,15.49,2654.8
04/30/2018,106.917,61.07,2.7972,2.66235,15.93,2648.05
04/27/2018,106.972,60.53,2.8006,2.661175,15.41,2669.91
04/26/2018,106.946,60.437,2.8124,2.6689,16.24,2666.94
04/25/2018,106.575,61.82,2.8366,2.6895875,17.84,2639.4
04/24/2018,106.488,62.585,2.826,2.6714375,18.02,2634.56
04/23/2018,106.6,62.095,2.8207,2.66345,16.34,2670.29
04/20/2018,106.874,61.152,2.7999,2.6458875,16.88,2670.14
04/19/2018,107.038,60.437,2.7549,2.6083625,15.96,2693.13
04/18/2018,107.222,59.6,2.7309,2.5956125,15.6,2708.64
04/17/2018,107.272,59.56,2.6881,2.5569375,15.25,2706.39
04/16/2018,107.331,59.685,2.6795,2.545825,16.56,2677.84
04/13/2018,106.947,61.707,2.6726,2.5328875,17.41,2656.3
04/12/2018,106.782,61.955,2.6707,2.530925,18.49,2663.99
04/11/2018,106.473,63.75,2.6129,2.484675,20.24,2642.19
04/10/2018,106.553,63.07,2.6247,2.49215,20.47,2656.87
04/09/2018,106.211,65.2,2.5976,2.4660625,21.77,2613.16
04/06/2018,106.096,65.605,2.5858,2.456375,21.49,2604.47
04/05/2018,106.517,63.49,2.638,2.501125,18.94,2662.84
04/04/2018,106.298,64.097,2.6193,2.4837625,20.06,2644.69
04/03/2018,105.897,66.71,2.5957,2.4646125,21.1,2614.45
04/02/2018,105.639,67.95,2.5469,2.4273625,23.62,2581.88
03/29/2018,106.041,65.895,2.562,2.4434,19.97,2640.87
03/28/2018,105.87,67.596,2.5956,2.4703875,22.87,2605.0
03/27/2018,105.802,67.695,2.567,2.4558,22.5,2612.62
03/26/2018,106.515,65.318,2.6401,2.4885,21.03,2658.55
03/23/2018,105.798,69.29,2.5993,2.4636875,24.87,2588.26
03/22/2018,106.324,65.972,2.6231,2.483275,23.34,2643.69
03/21/2018,106.906,61.797,2.6741,2.5220625,17.86,2711.93
03/20/2018,106.766,63.175,2.6962,2.5514625,18.2,2716.94
03/19/2018,106.715,55.112,2.6553,2.513,19.02,2712.92
03/16/2018,107.002,53.86,2.6418,2.4985,15.8,2752.01
03/15/2018,106.813,55.197,2.6249,2.488375,16.59,2747.33
03/14/2018,106.819,55.367,2.6097,2.467625,17.23,2749.48
03/13/2018,106.958,54.634,2.6181,2.4746625,16.35,2765.31
03/12/2018,107.04,54.037,2.635,2.4892875,15.78,2783.02
03/09/2018,107.04,54.695,2.6502,2.496425,14.64,2786.57
03/08/2018,106.606,56.44,2.63,2.4775375,16.54,2738.97
03/07/2018,106.554,57.095,2.6485,2.48845,17.76,2726.8
03/06/2018,106.695,56.615,2.6536,2.48855,18.36,2728.12
03/05/2018,106.731,55.63,2.6451,2.478925,18.73,2720.94
03/02/2018,106.65,56.237,2.6283,2.4752375,19.59,2691.25
03/01/2018,106.445,58.107,2.5797,2.4352375,22.47,2677.67
02/28/2018,106.772,56.548,2.6401,2.478975,19.85,2713.83
02/27/2018,106.95,55.545,2.6603,2.497525,18.59,2744.28
02/26/2018,107.209,53.64,2.6099,2.46205,15.8,2779.6
02/23/2018,106.932,55.725,2.6183,2.4735,16.49,2747.3
02/22/2018,106.598,57.396,2.6552,2.4990125,18.72,2703.96
02/21/2018,106.725,56.125,2.6858,2.5225625,20.02,2701.33
02/20/2018,107.083,54.882,2.6446,2.4702875,20.6,2716.26
02/16/2018,107.493,51.82,2.6291,2.446525,19.46,2732.22
02/15/2018,107.275,53.252,2.6508,2.4563125,19.13,2731.2
02/14/2018,106.532,56.507,2.6319,2.440575,19.26,2698.63
02/13/2018,106.404,58.38,2.5418,2.376025,24.97,2662.94
02/12/2018,106.539,57.952,2.5587,2.369,25.61,2656.0
02/09/2018,106.024,60.87,2.5433,2.36495,29.06,2619.55
02/08/2018,106.017,60.532,2.538,2.373625,33.46,2581.0
02/07/2018,106.816,55.44,2.5565,2.39065,27.73,2681.66
02/06/2018,107.357,53.37,2.5396,2.3662875,29.98,2695.14
02/05/2018,106.817,56.147,2.4369,2.2796625,37.32,2648.94
02/02/2018,107.597,50.667,2.5883,2.403725,17.31,2762.13
02/01/2018,108.103,48.242,2.5712,2.3966625,13.47,2821.98
01/31/2018,108.35,47.507,2.5139,2.35225,13.54,2823.81
01/30/2018,108.368,47.372,2.5054,2.34765,14.79,2822.43
01/29/2018,108.59,46.782,2.4903,2.3327875,13.84,2853.53
01/26/2018,108.8,45.48,2.4702,2.32015,11.08,2872.87
01/25/2018,108.671,46.457,2.42,2.284,11.58,2839.25
01/24/2018,108.622,46.76,2.4343,2.2900625,11.47,2837.54
01/23/2018,108.754,46.305,2.412,2.2551,11.1,2839.13
01/22/2018,108.623,47.085,2.4476,2.28175,11.03,2832.97
01/19/2018,108.507,47.747,2.4491,2.2876375,11.27,2810.3
01/18/2018,108.397,48.235,2.418,2.261725,12.22,2798.03
01/17/2018,108.498,48.202,2.4043,2.2483375,11.91,2802.56
01/16/2018,108.529,48.222,2.3517,2.2102875,11.66,2776.42
01/12/2018,108.639,47.29,2.3465,2.203325,10.16,2786.24
01/11/2018,108.717,47.052,2.3259,2.1878875,9.88,2767.56
01/10/2018,108.514,47.005,2.3291,2.19155,9.82,2748.23
01/09/2018,108.641,46.645,2.3307,2.1875,10.08,2751.29
01/08/2018,108.942,45.59,2.287,2.1536875,9.52,2747.71
01/05/2018,108.899,45.755,2.2886,2.15355,9.22,2743.15
01/04/2018,108.823,46.11,2.2682,2.139375,9.22,2723.99
01/03/2018,108.614,47.317,2.2448,2.124725,9.15,2713.06
01/02/2018,108.298,48.655,2.2481,2.123175,9.77,2695.81
12/29/2017,108.258,49.307,2.2064,2.0789,11.04,2673.61
12/28/2017,108.19,49.68,2.2361,2.103375,10.18,2687.54
12/27/2017,108.326,48.937,2.1934,2.0871375,10.47,2682.62
12/26/2017,108.268,49.265,2.2424,2.1152875,10.25,2680.5
12/22/2017,108.198,49.712,2.249,2.112,9.9,2683.34
12/21/2017,108.331,48.775,2.2451,2.1044125,9.62,2684.57
12/20/2017,108.302,49.29,2.2366,2.0968125,9.72,2679.25
12/19/2017,108.217,50.012,2.2212,2.0819625,10.03,2681.47
12/18/2017,108.293,49.745,2.1673,2.0401375,9.53,2690.16
12/15/2017,108.126,50.532,2.1537,2.02975,9.42,2675.81
12/14/2017,108.012,51.232,2.1384,2.0128625,10.49,2652.01
12/13/2017,108.097,50.56,2.1049,1.9872625,10.18,2662.85
12/12/2017,107.998,50.737,2.1718,2.04235,9.92,2664.11
12/11/2017,108.046,50.48,2.1566,2.0325375,9.34,2659.99
12/08/2017,107.964,51.15,2.1398,2.0125625,9.58,2651.5
12/07/2017,107.738,51.852,2.138,2.012775,10.16,2636.98
12/06/2017,107.694,52.547,2.1262,2.0059375,11.02,2629.27
12/05/2017,107.822,52.232,2.1428,2.0180875,11.33,2629.57
12/04/2017,107.861,51.985,2.1428,2.01855,11.68,2639.44
12/01/2017,107.859,52.672,2.1127,1.9930625,11.43,2642.22
11/30/2017,107.898,52.32,2.1375,2.0173875,11.28,2647.58
11/29/2017,107.848,53.117,2.1059,1.996825,10.7,2626.07
11/28/2017,107.953,52.435,2.0594,1.9641375,10.03,2627.04
11/27/2017,107.734,53.765,2.0468,1.9606375,9.87,2601.42
11/24/2017,107.981,52.552,2.0636,1.9683625,9.67,2602.42
11/22/2017,107.979,52.852,2.0417,1.9487,9.88,2597.08
11/21/2017,107.861,53.255,2.0986,1.99065,9.73,2599.03
11/20/2017,107.548,54.947,2.0919,1.9815375,10.65,2582.14
11/17/2017,107.556,55.595,2.0567,1.954625,11.43,2578.85
11/16/2017,107.656,55.22,2.0699,1.9583625,11.76,2585.64
11/15/2017,107.061,57.417,2.0316,1.92295,13.13,2564.62
11/14/2017,107.052,57.565,2.0582,1.9438875,11.59,2578.87
11/13/2017,107.346,56.617,2.0749,1.9525625,11.5,2584.84
11/10/2017,107.413,56.29,2.0515,1.9332125,11.29,2582.3
11/09/2017,107.476,56.172,2.0116,1.8989125,10.5,2584.62
11/08/2017,107.807,55.245,2.0099,1.9036125,9.78,2594.38
11/07/2017,107.966,54.672,1.9884,1.886,9.89,2590.64
11/06/2017,108.267,53.365,1.9834,1.88155,9.4,2591.13
11/03/2017,108.142,53.622,1.99,1.88375,9.14,2587.84
11/02/2017,108.237,53.175,2.0,1.884375,9.93,2579.85
11/01/2017,108.292,53.222,2.0182,1.896975,10.2,2579.36
10/31/2017,108.404,52.365,2.0165,1.89205,10.18,2575.26
10/30/2017,108.274,53.195,1.9951,1.8717125,10.5,2572.83
10/27/2017,108.345,52.975,2.0281,1.8945875,9.8,2581.07
10/26/2017,108.224,54.32,2.0777,1.93215,11.3,2560.4
10/25/2017,108.261,54.39,2.044,1.9087625,11.23,2557.15
10/24/2017,108.454,53.385,2.0439,1.8952125,11.16,2569.13
10/23/2017,108.498,53.107,1.9985,1.865025,11.07,2564.98
10/20/2017,108.545,52.407,2.0202,1.879375,9.97,2575.21
10/19/2017,108.314,53.555,1.9532,1.825675,10.05,2562.1
10/18/2017,108.263,53.92,1.9932,1.85675,10.07,2561.26
10/17/2017,108.217,54.122,1.9581,1.8288625,10.31,2559.36
10/16/2017,108.105,54.425,1.9497,1.8249625,9.91,2557.64
10/13/2017,108.024,54.767,1.8998,1.7854375,9.61,2553.17
10/12/2017,107.902,55.85,1.938,1.814575,9.91,2550.93
10/11/2017,108.088,54.972,1.9562,1.8296625,9.85,2555.24
10/10/2017,108.114,54.475,1.9595,1.83045,10.08,2550.64
10/06/2017,108.081,54.47,1.9561,1.8245875,9.65,2549.33
10/05/2017,108.281,53.435,1.9444,1.8100625,9.19,2552.07
10/04/2017,108.029,54.67,1.9162,1.790525,9.63,2537.74
10/03/2017,108.051,54.367,1.9162,1.7904625,9.51,2534.58
10/02/2017,107.947,54.807,1.9344,1.80455,9.45,2529.12
09/29/2017,107.836,55.8,1.936,1.8017875,9.51,2519.36
09/28/2017,107.589,56.8,1.8931,1.7724375,9.55,2510.06
09/27/2017,107.482,57.667,1.9055,1.78555,9.87,2507.04
09/26/2017,107.185,58.895,1.8583,1.7356375,10.17,2496.84
09/25/2017,107.065,59.61,1.8364,1.7218,10.21,2496.66
09/22/2017,107.009,60.112,1.8614,1.7380875,9.59,2502.22
09/21/2017,107.006,59.762,1.8862,1.75275,9.67,2500.6
09/20/2017,107.169,58.9,1.8743,1.749225,9.78,2508.24
09/19/2017,107.276,55.137,1.8341,1.7174125,10.18,2506.65
09/18/2017,107.181,56.012,1.8256,1.70745,10.15,2503.87
09/15/2017,107.256,56.29,1.8055,1.68855,10.17,2500.23
09/14/2017,107.206,56.882,1.777,1.6702,10.44,2495.62
09/13/2017,107.397,56.207,1.767,1.66255,10.5,2498.37
09/12/2017,107.378,56.35,1.7454,1.64695,10.58,2496.48
09/11/2017,107.234,57.57,1.709,1.6231,10.73,2488.11
09/08/2017,106.799,60.475,1.6332,1.5577625,12.12,2461.43
09/07/2017,107.006,59.447,1.625,1.5532625,11.55,2465.1
09/06/2017,107.063,58.795,1.6841,1.6030375,11.63,2465.54
09/05/2017,107.043,59.347,1.6414,1.5786,12.23,2457.85
09/01/2017,107.437,57.332,1.7383,1.6508875,10.13,2476.55
08/31/2017,107.289,58.07,1.702,1.6223125,10.59,2471.65
08/30/2017,107.102,59.262,1.7167,1.627525,11.22,2457.59
08/29/2017,106.9,60.257,1.7036,1.6206375,11.7,2446.3
08/28/2017,106.97,59.702,1.7402,1.637225,11.32,2444.24
08/25/2017,106.923,59.895,1.7568,1.6444,11.28,2443.05
08/24/2017,106.805,60.362,1.7752,1.653775,12.23,2438.97
08/23/2017,106.687,61.295,1.7438,1.6279375,12.25,2444.04
08/22/2017,106.835,60.497,1.7836,1.6559125,11.35,2452.51
08/21/2017,106.483,62.33,1.7506,1.6313875,13.19,2428.37
08/18/2017,106.454,62.56,1.7589,1.6385875,14.26,2425.55
08/17/2017,106.379,62.892,1.7492,1.6292375,15.55,2430.01
08/16/2017,106.984,59.827,1.7806,1.6620625,11.74,2468.11
08/15/2017,106.993,59.8,1.8253,1.6938625,12.04,2464.61
08/14/2017,106.927,59.845,1.7692,1.6558125,12.33,2465.84
08/11/2017,106.564,61.66,1.7429,1.62955,15.51,2441.32
08/10/2017,106.525,62.405,1.7711,1.6519375,16.04,2438.21
08/09/2017,107.047,59.697,1.804,1.6795375,11.11,2474.02
08/08/2017,107.211,59.357,1.8172,1.6924625,10.96,2474.92
08/07/2017,107.536,57.987,1.8107,1.6891875,9.93,2480.91
08/04/2017,107.552,57.892,1.8157,1.6925625,10.03,2476.83
08/03/2017,107.605,57.525,1.7879,1.669825,10.44,2472.16
08/02/2017,107.776,56.46,1.8256,1.701,10.28,2477.57
08/01/2017,107.754,56.612,1.7994,1.6831375,10.09,2476.35
07/31/2017,107.628,57.427,1.8356,1.7035125,10.26,2470.3
07/28/2017,107.625,57.807,1.8339,1.7003375,10.29,2472.1
07/27/2017,107.634,57.602,1.852,1.7183,10.11,2475.42
07/26/2017,107.75,56.677,1.8265,1.7046375,9.6,2477.83
07/25/2017,107.685,56.537,1.89,1.7444625,9.43,2477.13
07/24/2017,107.652,56.477,1.8214,1.6936375,9.43,2469.91
07/21/2017,107.56,57.087,1.8031,1.6766875,9.36,2472.54
07/20/2017,107.721,57.235,1.818,1.69215,9.58,2473.45
07/19/2017,107.676,57.172,1.8246,1.6986,9.79,2473.83
07/18/2017,107.573,57.525,1.8129,1.6894375,9.89,2460.61
07/17/2017,107.594,57.655,1.8594,1.7151,9.82,2459.14
07/14/2017,107.461,58.375,1.866,1.7217125,9.51,2459.27
07/13/2017,107.372,58.972,1.8908,1.7312125,9.9,2447.83
07/12/2017,107.152,60.11,1.8741,1.70845,10.3,2443.25
07/11/2017,106.749,61.972,1.9156,1.744625,10.89,2425.53
07/10/2017,106.756,61.977,1.9321,1.75425,11.11,2427.43
07/07/2017,106.7,61.847,1.947,1.768975,11.19,2425.18
07/06/2017,106.466,62.507,1.9351,1.7587125,12.54,2409.75
07/05/2017,106.791,61.4,1.9134,1.747575,11.07,2432.54
07/03/2017,106.945,60.67,1.9316,1.762525,11.22,2429.01
06/30/2017,106.844,60.727,1.8884,1.72745,11.18,2423.41
06/29/2017,106.706,61.742,1.8502,1.705725,11.44,2419.7
06/28/2017,107.087,60.395,1.8206,1.681275,10.03,2440.69
06/27/2017,106.797,61.767,1.8115,1.6826625,11.06,2419.38
06/26/2017,107.162,59.797,1.7565,1.6340625,9.9,2439.07
06/23/2017,107.079,60.557,1.7565,1.6411125,10.02,2438.3
06/22/2017,106.802,61.625,1.7582,1.64295,10.48,2434.5
06/21/2017,106.599,63.045,1.7731,1.6538375,10.75,2435.61
06/20/2017,107.117,61.755,1.7632,1.648625,10.86,2437.03
06/19/2017,107.462,60.12,1.788,1.6679625,10.37,2453.46
06/16/2017,107.207,61.7,1.7433,1.6287125,10.38,2433.15
06/15/2017,107.456,60.5,1.7632,1.6560125,10.9,2432.46
06/14/2017,107.71,58.942,1.7153,1.628975,10.64,2437.92
06/13/2017,107.81,58.912,1.7813,1.68115,10.42,2440.35
06/12/2017,107.697,60.155,1.778,1.677375,11.46,2429.39
06/09/2017,107.544,60.905,1.7664,1.659375,10.7,2431.77
06/08/2017,107.463,61.272,1.7483,1.642125,10.16,2433.79
06/07/2017,107.479,61.272,1.7385,1.63115,10.39,2433.14
06/06/2017,107.624,60.912,1.7138,1.6131625,10.45,2429.33
06/05/2017,107.727,60.385,1.7418,1.6318875,10.07,2436.1
06/02/2017,107.81,59.997,1.7188,1.6146,9.75,2439.07
06/01/2017,107.712,60.612,1.7615,1.6354,9.89,2430.06
05/31/2017,107.521,61.777,1.7516,1.627175,10.41,2411.8
05/30/2017,107.541,62.492,1.7549,1.6309875,10.38,2412.91
05/26/2017,107.59,62.41,1.7894,1.651,9.81,2415.82
05/25/2017,107.564,62.25,1.7943,1.6543375,9.99,2415.07
05/24/2017,107.588,62.062,1.7852,1.64495,10.02,2404.39
05/23/2017,107.58,62.035,1.8267,1.6694625,10.72,2398.42
05/22/2017,107.559,62.415,1.7985,1.6467625,10.93,2394.02
05/19/2017,107.356,63.717,1.7803,1.6319125,12.04,2381.73
05/18/2017,107.119,64.737,1.7722,1.62865,14.66,2365.72
05/17/2017,107.043,65.85,1.7542,1.6127375,15.59,2357.03
05/16/2017,107.697,61.887,1.8484,1.683825,10.65,2400.67
05/15/2017,107.714,61.815,1.8617,1.6903625,10.42,2402.32
05/12/2017,107.597,62.827,1.8468,1.6786375,10.4,2390.9
05/11/2017,107.584,62.362,1.9147,1.7294625,10.6,2394.44
05/10/2017,107.63,61.85,1.9379,1.7520375,10.21,2399.63
05/09/2017,107.465,62.602,1.9229,1.73695,9.96,2396.92
05/08/2017,107.547,62.537,1.9113,1.7264875,9.77,2399.38
05/05/2017,107.66,62.085,1.8816,1.6996375,10.57,2399.29
05/04/2017,107.517,63.465,1.8865,1.698975,10.46,2389.52
05/03/2017,107.779,62.867,1.8519,1.6779375,10.68,2388.13
05/02/2017,107.804,63.132,1.8027,1.6413625,10.59,2391.17
05/01/2017,107.816,63.592,1.8405,1.6654375,10.11,2388.33
04/28/2017,107.649,64.217,1.8142,1.6437625,10.82,2384.2
04/27/2017,107.598,63.78,1.8224,1.6466625,10.36,2388.77
04/26/2017,107.597,63.585,1.8282,1.658625,10.85,2387.45
04/25/2017,107.643,62.762,1.8549,1.668575,10.76,2388.61
04/24/2017,107.356,64.437,1.8017,1.62075,10.84,2374.15
04/21/2017,106.805,67.338,1.7703,1.580625,14.63,2348.69
04/20/2017,106.844,67.732,1.7639,1.577375,14.15,2355.84
04/19/2017,106.557,69.39,1.7392,1.5657375,14.93,2338.17
04/18/2017,106.656,69.037,1.6997,1.538325,14.42,2342.19
04/17/2017,106.887,68.105,1.7756,1.5943625,14.66,2349.01
04/13/2017,106.876,68.25,1.7691,1.5923375,15.96,2328.95
04/12/2017,106.782,67.887,1.7676,1.5906375,15.77,2344.93
04/11/2017,107.01,66.592,1.8303,1.6322,15.07,2353.78
04/10/2017,107.175,65.692,1.8998,1.6836,14.05,2357.16
04/07/2017,107.262,65.622,1.9196,1.6972,12.87,2355.54
